anime_id,en_title,year
29722,Sushi and Beyond,2015.0
8146,Spooky Kitaro: Giant Sea Monster,1996.0
4737,Eagle Talon,2006.0
3858,The Adventures of Hutch the Honeybee,1970.0
31804,Kumamiko: Girl Meets Bear,2016.0
7598,,2010.0
3571,Speed Racer X,1997.0
3881,,1978.0
2571,Maya the Bee,1975.0
614,Madam is a Magical Girl,2005.0
3361,,1976.0
2024,,2006.0
8548,Dr. Slump and Arale-chan: Hoyoyo!! Follow the Rescued Shark...,1994.0
1868,,2006.0
4385,,1975.0
4386,,1975.0
3838,,1988.0
3278,,1986.0
4023,Hello Kitty's Paradise,1994.0
4049,Pandalian,2005.0
349,Magical Kanan,2005.0
19257,,2013.0
8960,,2010.0
5006,Return of Pero,1972.0
9106,Hamos: The Green Chariot,1998.0
9015,,1991.0
3819,Nozomi In The Sun,1971.0
31540,Sekko Boys,2016.0
33668,Matoi the Sacred Slayer,2016.0
18637,,2003.0
8449,Togainu no Chi,2010.0
8961,,2010.0
10405,,2011.0
17681,Leviathan: The Last Defense,2013.0
3914,,1999.0
14237,Busou Shinki: Armored War Goddess,2012.0
33314,Digimon Universe App Monsters,2016.0
3015,Legend of the Galactic Heroes: Golden Wings,1992.0
3022,,1985.0
4513,Panda and the Magic Serpent,1958.0
4928,Idol Angel Welcome Yoko,1990.0
3315,,1991.0
3276,,1985.0
2162,,2007.0
555,Steel Angel Kurumi 2,2001.0
32041,,2014.0
1713,,2003.0
10526,,2007.0
5375,"King of Classroom, Yamazaki",1998.0
28883,Aria the Scarlet Ammo AA,2015.0
360,Legend of Himiko,1999.0
3839,,1998.0
7729,Adventures of the Polar Cubs,1979.0
2075,,1996.0
749,,2004.0
19731,Osamu and Musashi,1994.0
3768,Play Ball,2005.0
980,Ground Defense Force! Mao-chan,2002.0
11049,,1987.0
9566,,2010.0
30751,,2015.0
4591,,1998.0
1583,009-1,2006.0
15085,Amnesia,2013.0
7779,,1971.0
7752,Lotus Lantern,1999.0
14277,,2012.0
22733,,2014.0
6062,,2009.0
32785,Future Card Buddyfight Triple D,2016.0
8157,,1997.0
2281,Flint the Time Detective,1998.0
1591,,2006.0
3475,Muramasa,1987.0
31927,,2016.0
23433,,2014.0
12123,,2012.0
2789,Battle B-Daman,2004.0
2156,,2007.0
301,,2003.0
1337,,1973.0
2523,Izumo: Flash of a Brave Sword,2005.0
7170,House of Flames,1979.0
1547,,1965.0
29511,Music Girl,2015.0
1508,Sci-fi Harry,2000.0
13175,,2012.0
3724,Taiko Drum Master,2005.0
927,Transformers Energon,2004.0
2700,Space Pirate Mito 2,1999.0
791,Arion,1986.0
9165,,1970.0
2760,The Ideon: A Contact,1982.0
4443,,2004.0
10524,,2011.0
8149,,
16149,,2013.0
23897,Lovely Movie: Lovely Muuuuuuuco!,2013.0
4614,,1980.0
835,,2002.0
8011,,1982.0
5344,,1983.0
5098,The World of Hans Christian Andersen,1968.0
1380,Blue Gender: The Warrior,2002.0
2885,Legend of the Mystical Ninja,1997.0
13215,The Life of Budori Gusuko,2012.0
3834,Starchild Chobin,1974.0
1777,The Weathering Continent,1992.0
19401,,2002.0
10562,,1976.0
9254,,2008.0
337,Psychic Academy,2002.0
32308,,
9424,Wings of Dragon,1998.0
15313,Wooser's Hand-to-Mouth Life,2012.0
2840,Welcome to Lodoss Island!,1998.0
8812,,1998.0
10194,The Legend of Blue,2002.0
6872,Cyborg 009,1966.0
8491,,2006.0
21997,,2012.0
9880,,1988.0
8584,Future War Year 198X,1982.0
3215,Winter Days,2003.0
2423,,1986.0
577,Eternal Alice,2006.0
31923,,2015.0
4024,Hello Kitty's Furry Tale Theater,1987.0
2406,Mrs. Sazae,1969.0
10349,,2011.0
30585,Typhoon Noruda,2015.0
17959,,2003.0
5475,,2000.0
12867,Coral of the Moon,2010.0
2566,Taro the Space Alien,2000.0
6822,,2009.0
3290,Vampiyan Kids,2001.0
8240,Kum Kum,1975.0
9595,,2010.0
6920,Blade,2011.0
8550,Doctor Slump: Arale's Surprise,1999.0
8150,Spooky Kitaro: The All Seeing Eye,1980.0
31762,,2016.0
8141,,2010.0
6994,Kitty's Studio,1959.0
8848,,1992.0
11595,Superkid (1983),1983.0
22215,,2014.0
2770,,1984.0
4948,The Adventures of Little Samurai,1959.0
33023,Touken Ranbu - Hanamaru,2016.0
6688,,2009.0
3120,,1985.0
1494,,1994.0
7405,,1991.0
2738,,2003.0
511,Moeyo Ken TV,2005.0
7376,Nutcracker Fantasy,1979.0
30652,Long Riders!,2016.0
15177,,2012.0
4599,,1993.0
3115,,1986.0
7334,Bakugan: Gundalian Invaders,2011.0
6496,,1997.0
9972,,1983.0
23333,DRAMAtical Murder,2014.0
7252,The Enchanted Journey,1981.0
9598,Haiyoru! Nyaruani: Remember My Mr. Lovecraft,2011.0
7723,,2009.0
7169,Briar-Rose or The Sleeping Beauty,1990.0
9172,,1970.0
3723,The Adventures of the Little Koala,1984.0
5725,Dinosaur King D-Kids Adventure: Pterosaur Legend,2008.0
33795,Mahou Shoujo Nante Mouiidesukara Second Season,2016.0
3877,Nell the Wandering Girl,1979.0
445,Tales of Eternia,2001.0
17969,,2013.0
30865,The Moon That Fell into the Sea,2013.0
24699,,2014.0
6077,,2006.0
231,Shrine of the Morning Mist,2002.0
9164,,1971.0
25965,Bernard,2007.0
31049,,2016.0
4095,,1991.0
2285,,2006.0
1552,Sunny Ryoko! You Were There in a Dream,1988.0
31091,Komori-san Can't Decline!,2015.0
6695,Hammerboy,2004.0
1628,Demon Lord Dante,2002.0
3898,Mazinger Z vs. Devilman,1973.0
2244,,2006.0
309,Akahori's Heretical Hour Love Game,2005.0
7610,,1961.0
6095,,1995.0
1542,,1998.0
3808,Futari Daka,1984.0
8152,Spooky Kitaro,1985.0
3155,,1992.0
1899,Cybuster,1999.0
1188,,1998.0
3936,Superbook 2,1983.0
6523,,2003.0
11561,,1977.0
6899,Stitch! The Mischievous Alien's Great Adventure,2009.0
6900,,2009.0
4584,Return of Topo Gigio,1988.0
10330,Bakugan: Mechtanium Surge,2018.0
8132,,2010.0
1157,,2001.0
3151,BASToF Syndrome,2001.0
141,Jinki: Extend,2005.0
24417,,2014.0
1984,,1964.0
7247,,2009.0
11873,,1987.0
32039,Show By Rock!! Short!!,2016.0
13143,,2012.0
10177,DD Fist of the North Star,2011.0
904,Dragon Ball Z: Bio-Broly,1994.0
3294,Combining Squadron Mechander Robo,1977.0
3020,,1984.0
1139,,1998.0
838,Shadow Star Narutaru,2003.0
5314,Mon Colle Knights: Legend of the Fire Dragon,2000.0
11791,,2003.0
17963,,2004.0
5474,,2002.0
18767,BlazBlue: Alter Memory,2013.0
2981,Midori,1992.0
18755,,2013.0
7491,Dragon Quest - Emblem of Roto,1996.0
23409,,2014.0
29765,,2009.0
11547,,2011.0
10525,,2006.0
32309,,2016.0
20053,Wizard Barristers,2014.0
6074,21-Emon: To Space! The Barefoot Princess,1992.0
21523,,2013.0
2823,Barbapapa,1974.0
5289,,1998.0
2830,,1970.0
7290,Cyborg 009 and the Monster Wars,1967.0
2287,Fighting Foodons,2002.0
9951,,1981.0
7876,The Wizard of Oz,1982.0
20555,Soni-Ani: Super Sonico The Animation,2014.0
854,,2006.0
2388,,2006.0
31221,,2015.0
28251,Satellite Girl and Milk Cow,2014.0
8216,,1992.0
1224,Aquarian Age: Sign for Evolution,2002.0
5421,,2005.0
22547,Blade & Soul,2014.0
11705,Dragon Age: Dawn of the Seeker,2012.0
7867,,2012.0
2545,,1976.0
5287,,1977.0
6875,Iron Man,2010.0
4461,,2007.0
24835,Mobile Suit Gundam-san,2014.0
2567,The Adventures of Piccolino,1976.0
17165,,1979.0
9768,,1994.0
7510,The Book of the Dead,2005.0
8964,Stitch: Season 3,2010.0
31994,Theatre of Darkness: Yamishibai 3,2016.0
4444,,2007.0
12589,,1993.0
2827,,1974.0
3840,Glass Maiden,2008.0
6680,Dojoji Temple,1976.0
15883,Fantasista Doll,2013.0
6965,Kaiketsu Zorori Movie,1993.0
30922,MATASABURO of the Wind,2016.0
1093,,1988.0
6918,Wolverine,2011.0
9282,,2010.0
1200,Gun Samurai,2006.0
28791,Gunslinger Stratos: The Animation,2015.0
32083,Luck & Logic,2016.0
3845,,1972.0
1885,,2007.0
2226,A Christmas Adventure,1984.0
8842,Oishinbo: The Japan-America Rice War,1993.0
10199,,1999.0
4616,,1988.0
21999,Duel Masters Victory V3,2013.0
17727,,2013.0
1156,Zaion: I Wish You Were Here,2001.0
1955,,2004.0
2851,,1995.0
6889,,1979.0
8928,Visions of Frank,2005.0
25967,Bernard,2009.0
5469,,2004.0
6071,Eleven Cats,1980.0
11693,The Little Match Girl,1971.0
1975,Invincible King Tri-Zenon,2000.0
12367,,2012.0
2314,Fly! Peek the Whale,1991.0
22831,Rowdy Sumo Wrestler Matsutaro!!,2014.0
16211,Bakumatsu Gijinden Roman,2013.0
23037,Samurai Jam -Bakumatsu Rock-,2014.0
2723,,1999.0
19165,,2013.0
2833,,1965.0
3434,Bumpety Boo,1985.0
12965,,2012.0
7532,The Black Woodcutter and the White Woodcutter,1956.0
1175,Metal Fighter Miku,1994.0
11919,,2008.0
5628,,1991.0
5673,Appleland Story,1992.0
19959,,1977.0
2824,Barbapapa Around the World,1999.0
3178,Karura Mau Movie,1989.0
1990,,1997.0
9098,Mobile Suit SD Gundam Festival,1993.0
10688,Muybridge's Strings,2011.0
10869,Scan2Go,2010.0
7621,,1958.0
15043,,2012.0
2892,Bob in the Bottle,1969.0
19769,Magical Warfare,2014.0
21013,,2014.0
545,Mousou Kagaku Series: Wandaba Style,2003.0
12393,,1994.0
34048,Seoul Station,2016.0
7004,Calimero (1992),1992.0
310,Three Little Ghosts,1991.0
5052,8 Man,1963.0
10908,,2011.0
31044,,2015.0
22847,The Garden of Sinners: Future Gospel - Manner Movie,2013.0
12677,Ozma,2012.0
2781,St. Luminous Mission High School,1998.0
10718,The Wave of Rage,1997.0
5515,,1978.0
1349,A.D. Police: To Protect and Serve,1999.0
32171,,2016.0
32353,Bono Bono,2016.0
1106,,1997.0
5178,First Squad: The Moment of Truth,2009.0
32805,Nyanbo!,2016.0
5503,Atagoal - Cat's Magical Forest,2006.0
4907,,1979.0
515,Legend of Crystania: The Motion Picture,1995.0
8409,,2010.0
3176,Gandalla: The King of Burning Desert,1998.0
30851,,2015.0
2245,,1999.0
23151,,2014.0
10261,Little Ghostly Adventures Of The Tofu Boy,2011.0
4615,Fables of the Green Forest,1973.0
2575,Don Chuck Stories,1975.0
22099,Herobank,2014.0
3576,Dinosaur King,2007.0
29517,,2015.0
17719,,1990.0
18365,,2013.0
22381,,2014.0
546,,2004.0
8130,Mighty Orbots,1984.0
32563,,2011.0
5157,Reign: The Conqueror Movie,2000.0
7156,Arei's Mirror ~ Way to the Virgin Space,1985.0
10501,,2011.0
8490,,2000.0
19871,,2013.0
9978,Dinosaur Expedition Born Free,1976.0
1167,,2004.0
5027,Stitch!,2008.0
18205,World Fool News,2014.0
33392,Gakuen Handsome,2016.0
3258,Lily C.A.T.,1987.0
216,Welcome to Pia Carrot! Sayaka's Love Story,2002.0
4471,,2007.0
29758,Taboo Tattoo,2016.0
6985,The Rebirth of Buddha,2009.0
7420,,2005.0
4091,sound / phantasma / mirror,2004.0
328,Piano: The Melody of a Young Girl's Heart,2002.0
9385,Six God Combination GodMars: The Movie,1982.0
21067,,2014.0
12145,Bernard,2005.0
8551,Dr. Slump: Dr. Mashirito and Abale-chan,2007.0
3104,Geisters: Fractions of the Earth,2001.0
12569,,1989.0
25999,,2015.0
3630,,1973.0
30886,,1963.0
4097,Praise be to Small Ills,1973.0
31890,,2016.0
1037,,2003.0
4264,Ultraviolet: Code 044,2008.0
8181,,1991.0
294,,2003.0
8252,,
12971,,1989.0
1947,Strange Steel Fairy Rouran,2002.0
6993,,1957.0
1740,Government Crime Investigation Agent Zaizen Jotaro,2006.0
28247,,2015.0
6311,Sarutobi Ecchan,1971.0
8707,,1977.0
3669,,2005.0
9264,,1980.0
1769,The Super Milk-Chan Show,2000.0
22735,,2014.0
12851,,1989.0
858,Gunparade Orchestra,2005.0
31109,First Love Monster,2016.0
1991,,2007.0
7461,A Komaneko Christmas: The Lost Present,2009.0
14045,,2013.0
1912,,2006.0
28991,,2012.0
6798,,2007.0
1226,Angel Links,1999.0
7257,A Poet's Life,1974.0
7771,Little Jumbo,1977.0
9274,,
18109,,2013.0
8213,The Affectuous Family,1976.0
20961,Paroru's Future Island,2014.0
1098,Samurai Girl Real Bout High School,2001.0
1378,Wrath of the Ninja,1989.0
307,Adventures On Rainbow Pond,1973.0
31631,Monster Hunter Stories: Ride On,2016.0
32961,Regalia: The Three Sacred Stars,2016.0
33775,Soul Buster,2016.0
17965,,1999.0
2882,Superbook,1981.0
15749,,2012.0
31018,DD Fist of the North Star 2: Strawberry Flavor Plus,2015.0
24855,Girl Friend Beta,2014.0
22835,,2014.0
10217,Twin Angel: Twinkle Paradise,2011.0
31793,Mahou Shoujo Nante Mouiidesukara,2016.0
32772,Puzzle & Dragons X,2016.0
31790,Active Raid,2016.0
56,,2003.0
3763,Sonic Soldier Borgman: Lovers Rain,1990.0
2382,,2003.0
1623,,2002.0
4210,Twilight of the Cockroaches,1987.0
16317,Ishida and Asakura,2013.0
9087,"Musha, Knight, Commando: SD Gundam Emergency Sortie",1991.0
16506,,1980.0
6189,,2009.0
17127,Straight Title Robot Anime,2013.0
17141,,2013.0
14347,,2013.0
5090,Techno Police,1982.0
31318,Comet Lucifer,2015.0
17733,,2013.0
28419,Princess Katsura,1937.0
15795,,2013.0
29943,,2012.0
21081,,1984.0
30053,,2007.0
30746,,2015.0
9627,,2010.0
33244,Kiitaro's yokai picture diary,2016.0
1154,E.Y.E.S. of Mars,1993.0
16405,,2013.0
23551,Ai-Mai-Mi Mousou Catastrophe,2014.0
33985,Bloodivores,2016.0
5889,DragonBlade: The Legend of Lang,2005.0
28537,Garo: Crimson Moon,2015.0
23213,Insufficient Direction,2014.0
5875,The Stolen Lump,1929.0
3990,The Spider and the Tulip,1943.0
23229,,2014.0
16381,,2014.0
1866,Elementalors,1995.0
32571,,2016.0
5620,,1975.0
27757,,2013.0
832,,2000.0
3573,,2008.0
31777,,2015.0
4823,Humanoid Monster Bem,2006.0
9279,,1977.0
32947,,2016.0
1685,,2002.0
7561,,2010.0
31143,Hakone-chan,2015.0
786,,2004.0
3192,,1986.0
1664,Babel II: Beyond Infinity,2001.0
2574,,1972.0
8972,,1985.0
1989,The Drop,1965.0
2727,,2004.0
16798,,1985.0
29772,,2007.0
7985,The Laws of the Sun,2000.0
31972,The Praying Mantis,1988.0
33746,Anime de Training! Xx,2016.0
30382,,2015.0
7786,Arabian Nights: Sinbad's Adventures,1962.0
7807,,1980.0
32454,Usakame,2016.0
10904,,2011.0
31710,Divine Gate,2016.0
1775,Dimension Movement of Nazca,1998.0
1712,,2002.0
1743,Super Milk-Chan,1998.0
5662,,1947.0
9521,,1941.0
3843,,1971.0
4908,,2008.0
30091,Chaos Dragon,2015.0
33771,Cheating Craft,2016.0
23259,Gundam Reconguista in G,2014.0
31769,The Hyuga Episode of Kojiki,2013.0
6907,Extraterrestrial Oranges,1992.0
29585,,1971.0
17267,,2013.0
10958,,2011.0
21421,Magica Wars,2014.0
3736,,2001.0
2311,Kenya Boy,1984.0
16169,Ai-Mai-Mi,2013.0
30967,,1993.0
31157,ClassicaLoid,2016.0
2876,Winds of Change,1979.0
17387,,1917.0
4104,,2003.0
4929,Next War Chronicle Ehrgeiz,1997.0
21427,,2014.0
1936,"Don't Leave Me Alone, Daisy",1997.0
3496,The Golden Laws,2003.0
31549,,2015.0
30920,,2016.0
5232,Manual of Ninja Martial Arts,1967.0
10375,,2005.0
4147,Doggy Poo,2003.0
21821,Dai-Shogun: Great Revolution,2014.0
9053,Ice,2008.0
33274,Onara Goro,2016.0
611,,2002.0
1442,Reign: The Conqueror,1999.0
31310,Kicking Rocks,2013.0
2767,The Night of Taneyamagahara,2006.0
6947,,2009.0
21267,,2014.0
32438,The Lost Village,2016.0
32595,Cerberus,2016.0
9561,,2010.0
6835,Why is the Sea Water Salty?,1935.0
5053,Love City,1986.0
19233,,2007.0
32608,Endride,2016.0
33187,,
10463,,1991.0
20713,Pig Sale,2012.0
13141,,2012.0
7314,,2009.0
10313,,1985.0
11269,,1972.0
3473,The Genesis,1968.0
4709,,1999.0
13089,The Flower and the Mole,1970.0
3886,Super Mario Brothers: Great Mission to Rescue Princess Peach,1986.0
6305,,2003.0
2069,Gude Crest: The Emblem of Gude,1990.0
1776,Red Hawk - Weapon Of Death,1995.0
17707,,2013.0
24011,Lance N' Masques,2015.0
23375,,2014.0
7524,,1946.0
28401,,2015.0
12603,Little Tiger and Bride,1948.0
3929,,1933.0
1745,Wild 7 Another,2002.0
3743,Murder,1964.0
31904,,2016.0
3070,Negadon: The Monster from Mars,2005.0
11447,The Phantom Ship,1956.0
13083,,1965.0
1160,,1999.0
34013,Hagane Orchestra,2016.0
20329,,2013.0
11659,Pink: Water Thieves Rain Thieves,1990.0
8220,Baby Felix,2000.0
5799,,2007.0
4398,The Black Cat,1931.0
8297,Planzet,2010.0
1656,,2004.0
9861,,2010.0
1667,Barom 1,2003.0
1708,Beast Fighter: The Apocalypse,2003.0
33449,,2016.0
29515,,2015.0
30862,Woman Who Stole Fingers,2010.0
6797,Your Choice!,1999.0
22955,Hungry Zombie Francesca,2014.0
10347,,2011.0
18133,,2012.0
5631,The Bat,1930.0
30826,,2015.0
33462,Miss Bernard said.,2016.0
10360,,2001.0
31498,Pan de Peace!,2016.0
30394,,2005.0
10838,,2011.0
7450,,1995.0
13971,,2011.0
31519,Anime de Training! Ex,2015.0
2258,,1983.0
2391,,2004.0
6525,Peeping Life: The Perfect Edition,2009.0
23061,Gestalt,1999.0
2719,,2007.0
5632,Momotaro the Undefeated,1928.0
9392,Young Jack and the Witch,1967.0
17849,Sparrow's Hotel,2013.0
2364,,1997.0
28041,Burglars of Baghdad Castle,1926.0
1252,Nadia: The Secret of Blue Water - The Motion Picture,1991.0
31747,Bottom Biting Bug 4,2015.0
6937,Hermes: Winds of Love,1997.0
7244,Japanese-English Pictionary,1989.0
33803,SENGOKUCHOJYUGIGA,2016.0
7451,Kid's Castle,1995.0
9850,"Korochan, the Little Bear",1958.0
30473,"Sleep tight my baby, cradled in the sky",2014.0
1982,Male,1962.0
32084,,2016.0
23079,Glasslip,2014.0
7255,The Breaking of Branches is Forbidden,1968.0
13369,,2008.0
28987,Snow Hut,2013.0
19755,Bottom Biting Bug 2,2013.0
7258,,1973.0
2941,,2003.0
2521,,2001.0
19219,,2011.0
19207,,2013.0
3772,Cubix,2001.0
12295,,1965.0
30251,Venus Project: Climax,2015.0
5873,Taro's Toy Train,1929.0
12789,,1970.0
6131,,2009.0
7528,,1952.0
7497,A Ship of Oranges,1927.0
27687,Bottom Biting Bug 3,2014.0
31439,Wagamama High Spec,2016.0
33245,Rainy Cocoa in Hawaii,2016.0
6939,The Laws of Eternity,2006.0
32606,Onigiri,2016.0
28057,,1952.0
6843,Baby Kangaroo's Birthday Surprise,1941.0
27437,,2009.0
10674,Pieces,2003.0
4391,The Monkey Sword Masamune,1930.0
29956,,2008.0
27927,,2015.0
29629,,1977.0
7523,,1944.0
13085,,1966.0
29771,,2006.0
29673,The Creation,1970.0
30341,,1990.0
12561,,1939.0
5826,Our Baseball Match,1930.0
7448,,1994.0
28241,Duck Brigade,1940.0
1705,Genma Wars,2002.0
7530,,1954.0
2765,Momotaro: Sacred Sailors,1945.0
5304,Akiba-chan,2008.0
19209,,2008.0
3463,A.LI.CE,2000.0
5869,The Unlucky Butterfly,1931.0
13087,,1966.0
28639,,2012.0
28653,,2012.0
13439,The Mystical Laws,2012.0
7243,Aquatic,1987.0
30336,The Bird,1985.0
18457,,1917.0
7488,Karo & Piyobupt: Imagination,1992.0
30947,,2015.0
15045,Lychee Light Club,2012.0
14563,,2012.0
29701,,1968.0
15545,Bottom Biting Bug,2012.0
25461,,2011.0
17353,,2013.0
6827,The Sparrows' Lodge,1936.0
30850,The Laws of the Universe: Part 0,2015.0
28245,Arichan the Ant,1941.0
1833,Garaga,1989.0
30948,,2015.0
27785,Doamayger-D,2015.0
6847,Gulliver's Great Activities,1950.0
28045,The Golden Flower,1929.0
2362,,2001.0
33572,,2016.0
6829,Over a Drink,1936.0
30327,,1970.0
23759,My Ski Trip,1930.0
30393,Nose Tale,2010.0
28953,The Undertaker and the Dog,2010.0
29904,,2003.0
10743,,1950.0
31262,,1984.0
3799,,1980.0
33026,Time Bokan 24,2016.0
30330,Beautiful Planet,1974.0
7446,Karo & Piyobupt: The Sandwiches,1992.0
29633,Locus,1963.0
1031,Yonna in the Solitary Fortress,2006.0
7843,For Almost Forgotten Stories,1994.0
31834,,2014.0
1287,Odin: Starlight Mutiny,1985.0
4390,Momotaro's Sky Adventure,1931.0
6281,The Asylum Session,2009.0
10710,,2011.0
7445,Karo & Piyobupt: A House,1992.0
24363,The Big Top Crime,1948.0
30334,,1980.0
29932,,2006.0
28827,The Animal Neighborhood Community,1941.0
28049,General of the Swamp,1933.0
28765,,2014.0
4395,Private 2nd Class Norakuro: The Drill,1933.0
31912,,1936.0
28955,,2012.0
33434,HEYBOT!,2016.0
28051,Three Brave Frogs,1933.0
23053,Dialogue Between Two,2004.0
5874,Sanko and the Octopus: A Fight Over a Fortune,1933.0
22175,,2005.0
28761,,2014.0
7273,The Death Lullaby,1985.0
31507,Future Man,2008.0
15455,,1946.0
31257,,1981.0
4761,,2006.0
7494,,1924.0
5872,Sports Day at Animal Village,1932.0
6857,Momotaro's Sea Eagles,1943.0
6848,The Animal Village in Trouble,1942.0
6769,Harvest Festival,1930.0
7021,,1961.0
5871,Private 2nd Class Norakuro: The Training,1933.0
29411,December Song,1971.0
6852,,
4392,The Plane Cabby's Lucky Day,1932.0
3252,Protectors of Universe,1983.0
30404,,2009.0
31760,Anthology With Cranes,2011.0
6836,Tiny Chibisuke's Big Adventure,1935.0
6846,The Bear Dodger,1948.0
2232,,2006.0
23065,Kaidan,2003.0
600,,2004.0
29766,,2010.0
13513,,2005.0
28587,,2010.0
10763,Voltar the Invincible,1976.0
5299,,2011.0
31831,,2012.0
28993,,2008.0
1621,,2006.0
7259,Anthropo-Cynical Farce,1970.0
7809,Trilogy about Cloud,2005.0
1626,Harmagedon,1983.0
4250,That is an UFO! The Flying Saucer,1975.0
29905,"Gentle Whistle, Bird and Stone",2005.0
28951,,2011.0
4394,Corporal Norakuro,1934.0
6832,Danemon's Monster Hunt at Shojoji,1935.0
6837,Hyoei and Heibei's Tengu Hunt,1934.0
12919,,2005.0
4733,,2001.0
29944,A Gum Boy,2010.0
31833,,2013.0
7485,,1918.0
6842,"Swim, Monkey, Swim!",1939.0
33975,The Glass Mask Year 3 Class D,2016.0
31267,Devil's Circuit,1988.0
7025,,1972.0
10742,,1917.0
7810,A Feather Stare at the Dark,2003.0
30399,Thank You and Sorry,2009.0
33541,Crane Game Girls Galaxy,2016.0
12803,Chinkoroheibei and the Treasure Box,1936.0
6841,Mabo as Tokichiro Kinoshita,1938.0
29865,,2015.0
5838,Taro's Monster Hunt,1936.0
31759,Natural History,1985.0
30400,Promise,2009.0
22165,,2008.0
10627,,2006.0
30401,,2009.0
30332,,1979.0
29597,Flower,1967.0
7032,,1961.0
30078,,1979.0
17076,,1935.0
29768,,2003.0
10436,,2009.0
5870,The Larks' Moving Day,1933.0
30335,,1983.0
4966,Self Portrait,1988.0
4393,The National Anthem Kimigayo,1931.0
30659,Squid Festival,1993.0
29941,Million Doll,2015.0
1451,Sword for Truth,1990.0
20153,Day of Nose,2005.0
32400,,2016.0
6850,2nd Lieutenant Norakuro: Sunday Magic,1933.0
29681,Phenakistoscope,1975.0
30705,makuranodanshi,2015.0
31761,Serenade,1985.0
31139,"Rainy Cocoa, Welcome to Rainy Color",2015.0
29989,Breathing of the Wind: Animation Correspondence,2001.0
28655,,2006.0
9976,In a Pig's Eye,2010.0
6431,,1931.0
30666,Scenes of My Childhood,2002.0
19213,,2007.0
22163,A Gaze in Summer 1942,2002.0
6831,Hatanosuke and the Haunted House,1935.0
29906,A Clerk in Charge,2004.0
33814,Aooni The Blue Monster,2016.0
705,,2004.0
28641,The Great Rabbit,2012.0
7501,,1940.0
30326,Oxed-Man,1968.0
33690,Nazotokine,2016.0
7031,Au Fou!,1966.0
22171,A Portrait of Keiichi Tanaami,2003.0
6823,,1934.0
23063,U-SA-GUI,2002.0
29311,Begone Bell Care; Begone Dull Care,2014.0
7020,,1960.0
29907,A Whistle,2002.0
31584,Metamorphose Works No.1,1984.0
30480,,2011.0
28981,Rainy Cocoa,2015.0
6839,Taro's Early Training Days,1936.0
30418,,2009.0
31633,,2016.0
4462,Mighty Taro's Reckless Training,1928.0
31832,,2013.0
29293,,
6830,Hatanosuke Takes Down the Inazuma Gang,1935.0
6654,The Dull Sword,1917.0
7071,Belly Drum Dance at Shojoji Temple,1933.0
7026,,1965.0
9318,Wake Up,1992.0
5868,Spring Song,1931.0
29952,The Garden of Pleasure,2008.0
5661,Momotaro's Underwater Adventure,1932.0
30664,Artificial Paradise,1975.0
31578,JK-MESHI!,2015.0
28647,,2006.0
30331,,1978.0
30337,,1985.0
30667,Youshi Kei: Another Rainbow City,1979.0
3930,The Tiny One Makes It Big,1929.0
29908,The Thing of Rotation for a Child,2004.0
30339,,1987.0
23051,A Place Where There Are Moths,2001.0
5812,Animal Sumo,1931.0
7029,The Man Next Door,1965.0
5811,Home Alone Mice,1931.0
29988,Commercial War,1971.0
28645,The Mechanism of Spring,2010.0
30328,,1972.0
4397,Sankichi the Monkey: The Storm Troopers,1934.0
6849,Dankichi on a Tropical Island,1934.0
6840,Mabo's Big Race,1936.0
29777,Crazy World,1968.0
30814,,2004.0
5813,Taro Urashima,1931.0
23517,,1982.0
30340,,1987.0
6535,Love,1963.0
32906,Crane Game Girls,2016.0
23059,Consultation Room,2005.0
22159,"Memories Hidden in Darkness, Dreams of Various Shades",2000.0
30396,,2009.0
7027,,1977.0
16802,,1979.0
7030,,1968.0
22167,,2002.0
23055,Imagination Practice,2003.0
30669,,2002.0
7811,A Rule Of Dreams,1995.0
6851,The Underwater Tyrant,1933.0
4396,The Monkey Fleet,1936.0
33021,,2016.0
5814,Olympic Games on Dankichi Island,1932.0
9895,,1970.0
30559,,1975.0
6844,Sankichi the Monkey: The Air Combat,1942.0
30329,,1975.0
6834,Ta-chan's Underwater Adventure,1935.0
29980,,2013.0
28843,,2005.0
30668,,2002.0
6838,Dekobo the Big Head's Road Trip,1934.0
29957,,2011.0
1812,,2006.0
6828,The Sun and the Frogs,1936.0
23057,The Thaw,2004.0
4567,Armageddon,1996.0
23877,,1997.0
22157,Sweet Friday,1975.0
7024,,1967.0
30665,,1975.0
30859,,2004.0
6833,Ninja Fireball in Edo,1935.0
29619,Good-by Marilyn,1971.0
22177,,2005.0
22181,,2009.0
28637,,2011.0
33394,Mahou Shoujo? Naria Girls,2016.0
28657,,2012.0
22173,Ten Nights' Dreams,2004.0
16822,Captain of Cosmos,1979.0
6950,,1964.0
22255,The Bride Stripped Bare by Her Bachelors,1972.0
19315,Pupa,2014.0
29984,Crayon Angel,1975.0
11357,,1985.0
7022,,1969.0
7028,,1974.0
28929,,2015.0
31586,,2005.0
22161,,2002.0
7900,,1994.0
29617,Good-bye Elvis and USA,1971.0
22169,,2003.0
22179,Puzzle of Autumn,2003.0
6953,Clap Vocalism,1962.0
29949,,
25627,,1970.0
12763,,1964.0
18305,,1980.0
16696,2020 Wonder Kiddy,1989.0
6073,,1981.0
27589,,2011.0
23149,,2014.0
16812,,1978.0
16564,Robot Taekwon V 84,1984.0
9433,,2001.0
11541,,2011.0
